"id","ident","type","name","latitude_deg","longitude_deg","elevation_ft","continent","iso_country","iso_region","municipality","scheduled_service","gps_code","iata_code","local_code","home_link","wikipedia_link","keywords"
6703,"03FD","small_airport","Tharpe Airport",30.828800201416,-85.7310028076172,115,"NA","US","US-FL","Bonifay","no","03FD",,"03FD",,,
6704,"03FL","heliport","Ranger Heliport",26.6837005615234,-80.1873016357422,20,"NA","US","US-FL","West Palm Beach","no","03FL",,"03FL",,,
6705,"03I","small_airport","Clarks Dream Strip",39.6441993713379,-83.0182037353516,680,"NA","US","US-OH","Circleville","no","03I",,"03I",,,
6706,"03IA","small_airport","East Field",41.581901550293,-92.4613037109375,954,"NA","US","US-IA","Montezuma","no","03IA",,"03IA",,,
6707,"03ID","small_airport","Flying Y Ranch Airport",44.7943000793457,-116.532997131348,3180,"NA","US","US-ID","Council","no","03ID",,"03ID",,,
6708,"03II","small_airport","Davis Field Ultralightport",37.9620018005,-87.7789001465,465,"NA","US","US-IN","Mount Vernon","no","03II",,"03II",,,
6709,"03IL","small_airport","Wix Airport",41.4023017883301,-87.8167037963867,750,"NA","US","US-IL","Monee","no","03IL",,"03IL",,,
6710,"03IN","small_airport","Heinzman Airport",40.1800003051758,-86.0124969482422,850,"NA","US","US-IN","Arcadia","no","03IN",,"03IN",,,
6711,"03IS","heliport","St Anthony's Hospital Heliport",38.9049987792969,-90.1734008789062,580,"NA","US","US-IL","Alton","no","03IS",,"03IS",,,
6712,"03KS","heliport","Valley Grain Heliport",39.8647003173828,-95.2640991210938,1160,"NA","US","US-KS","Highland","no","03KS",,"03KS",,,
6713,"03KY","small_airport","Flying H Farms Airport",37.7916984558105,-87.5413970947266,385,"NA","US","US-KY","Henderson","no","03KY",,"03KY",,,
6714,"03LA","heliport","Damien Heliport",30.1996002197266,-91.1278991699219,25,"NA","US","US-LA","Carville","no","03LA",,"03LA",,,
6715,"03LS","heliport","Fmc Nr 1 Heliport",32.1590003967285,-91.7080001831055,79,"NA","US","US-LA","Winnsboro","no","03LS",,"03LS",,,
6716,"03M","seaplane_base","Lakeside Marina Seaplane Base",44.3208999633789,-69.8895034790039,165,"NA","US","US-ME","East Winthrop","no","03M",,"03M",,,
6717,"03MA","small_airport","Hadley Airport",42.3931007385254,-72.552001953125,150,"NA","US","US-MA","Hadley","no","03MA",,"03MA",,,
6718,"03MD","heliport","Upper Chesapeake Medical Center Heliport",39.5224990844727,-76.3266983032227,302,"NA","US","US-MD","Bel Air","no","03MD",,"03MD",,,
6719,"03ME","small_airport","Maple Ridge Airport",44.0842018127441,-70.6272964477539,556,"NA","US","US-ME","Harrison","no","03ME",,"03ME",,,
6720,"03MI","heliport","Harold Miller Heliport",43.5508995056152,-83.8621978759766,585,"NA","US","US-MI","Bay City","no","03MI",,"03MI",,,
6721,"03MN","small_airport","Nauerth Land Ranch Airport",43.6251983642578,-95.2247009277344,1435,"NA","US","US-MN","Lakefield","no","03MN",,"03MN",,,
6722,"03MO","small_airport","Cahoochie Airport",37.8844985961914,-93.1315994262695,1010,"NA","US","US-MO","Urbana","no","03MO",,"03MO",,,
6723,"03MS","heliport","Vicksburg Medical Center Heliport",32.3188018798828,-90.8832015991211,110,"NA","US","US-MS","Vicksburg","no","03MS",,"03MS",,,
6724,"03MT","small_airport","Cascade Airport",47.2708015441895,-111.72200012207,3580,"NA","US","US-MT","Cascade","no","03MT",,"03MT",,,
6725,"03MU","small_airport","Mc Donnell Airport",38.4925003052,-94.4124984741,874,"NA","US","US-MO","Archie","no","03MU",,"03MU",,,
6726,"03NC","small_airport","Pilots Ridge Airport",34.1043014526367,-77.9041976928711,35,"NA","US","US-NC","Carolina Beach","no","03NC",,"03NC",,,
6727,"03ND","small_airport","Olafson Brothers Airport",48.6263999938965,-97.8290023803711,1045,"NA","US","US-ND","Edinburg","no","03ND",,"03ND",,,
6728,"03NE","small_airport","Hyde Ranch Airport",41.5463981628418,-99.3311996459961,2430,"NA","US","US-NE","Comstock","no","03NE",,"03NE",,,
6729,"03NH","heliport","Lorden Heliport",42.8153991699219,-71.124397277832,400,"NA","US","US-NH","Milford","no","03NH",,"03NH",,,
6730,"03NJ","heliport","At&T Heliport",40.668701171875,-74.4106979370117,360,"NA","US","US-NJ","Berkely Heights","no","03NJ",,"03NJ",,,
6731,"03NV","small_airport","Llama Ranch Airport",40.584400177002,-115.297996520996,6120,"NA","US","US-NV","Ruby Valley","no","03NV",,"03NV",,,
6732,"03NY","small_airport","Talmage Field",40.9584007263184,-72.716796875,95,"NA","US","US-NY","Riverhead","no","03NY",,"03NY",,,
6733,"03OH","small_airport","Gibbs Field",41.418399810791,-83.0174026489258,580,"NA","US","US-OH","Fremont","no","03OH",,"03OH",,,
6734,"03OI","heliport","Marymount Hospital Heliport",41.4208984375,-81.5998001098633,890,"NA","US","US-OH","Garfield Heights","no","03OI",,"03OI",,,
6735,"03OK","small_airport","Sahoma Lake Airport",36.0411987304688,-96.1613998413086,890,"NA","US","US-OK","Sapulpa","no","03OK",,"03OK",,,
6736,"03OR","small_airport","Powwatka Ridge Airport",45.8554000854492,-117.484001159668,3340,"NA","US","US-OR","Troy","no","03OR",,"03OR",,,
6737,"03PA","heliport","Collegeville Heliport",40.162899017334,-75.4656982421875,197,"NA","US","US-PA","Collegeville","no","03PA",,"03PA",,,
6738,"03PN","heliport","M.P. Metals Heliport",41.066861,-76.180806,479,"NA","US","US-PA","Berwick","yes","03PN",,"03PN",,,
6739,"03PS","small_airport","Ziggy's Field",40.8499984741211,-77.9056015014648,1050,"NA","US","US-PA","Bellefonte","no","03PS",,"03PS",,,
6740,"03S","small_airport","Sandy River Airport",45.401798248291,-122.228996276855,704,"NA","US","US-OR","Sandy","no","03S",,"03S",,"http://en.wikipedia.org/wiki/Sandy_River_Airport",
6741,"03SC","heliport","Seacoast Medical Center Heliport",33.8650016784668,-78.6619033813477,73,"NA","US","US-SC","Little River","no","03SC",,"03SC",,,
6742,"03TA","small_airport","Gay Hill Farm Airport",30.2626991271973,-96.5001983642578,505,"NA","US","US-TX","Gay Hill","no","03TA",,"03TA",,,
6743,"03TE","small_airport","Barronena Ranch Airport",27.4911003112793,-98.6695022583008,600,"NA","US","US-TX","Hebbronville","no","03TE",,"03TE",,,
6744,"03TN","heliport","Eagles Landing Heliport",35.9225006103516,-83.5793991088867,1000,"NA","US","US-TN","Sevierville","no","03TN",,"03TN",,,
6745,"03TS","heliport","Shannon Medical Center Heliport",31.4598999023438,-100.438003540039,1825,"NA","US","US-TX","San Angelo","no","03TS",,"03TS",,,
6746,"03TX","heliport","M D K Field",29.581600189209,-95.3071975708008,50,"NA","US","US-TX","Pearland","no","03TX",,"03TX",,,
6747,"03UT","small_airport","A Z Minerals Corporation Airport",37.1208000183105,-109.986000061035,5315,"NA","US","US-UT","Mexican Hat","no","03UT",,"03UT",,,
6748,"03VA","closed","Whipoorwill Springs Airport",38.6646003723145,-77.5796966552734,250,"NA","US","US-VA","Nokesville","no","03VA",,"03VA",,,
6749,"03WA","small_airport","Spangle Field",47.4081993103027,-117.372001647949,2440,"NA","US","US-WA","Spangle","no","03WA",,"03WA",,,
6750,"03WI","small_airport","Zink Airport",44.0275001525879,-88.8808975219727,880,"NA","US","US-WI","Berlin","no","03WI",,"03WI",,,
6751,"03WN","small_airport","Aerostone Ranch Airport",45.875,-120.669998168945,2320,"NA","US","US-WA","Goldendale","no","03WN",,"03WN",,,
6752,"03XS","small_airport","Creekside Airport",31.3180999755859,-100.753997802734,2100,"NA","US","US-TX","Mertzon","no","03XS",,"03XS",,,
6753,"04AL","heliport","Anniston AHP (Anniston Army Depot)",33.62639999,-85.96720123,686,"NA","US","US-AL","Anniston","no","04AL",,"04AL",,,
6754,"04AR","heliport","Saline Memorial Hospital Heliport",34.5740013122559,-92.5829010009766,430,"NA","US","US-AR","Benton","no","04AR",,"04AR",,,
6755,"04AZ","small_airport","Chinle Airport",36.1542015075684,-109.551002502441,5515,"NA","US","US-AZ","Chinle","no","04AZ",,"04AZ",,,
6756,"04CA","small_airport","Gray Butte Field",34.5638999938965,-117.675003051758,3020,"NA","US","US-CA","Palmdale","no","04CA",,"04CA",,,
6757,"04CL","small_airport","Hunt's Sky Ranch Airport",33.0816993713379,-116.44100189209,2310,"NA","US","US-CA","Julian","no","04CL",,"04CL",,,
6758,"04CT","heliport","Shingle Mill Heliport",41.7551002502441,-73.0523986816406,880,"NA","US","US-CT","Harwinton","no","04CT",,"04CT",,,
6759,"04F","small_airport","De Leon Municipal Airport",32.0988006591797,-98.5252990722656,1293,"NA","US","US-TX","De Leon","no","04F",,"04F",,,
6760,"04FA","small_airport","Richards Field",25.5587005615234,-80.5150985717773,9,"NA","US","US-FL","Homestead","no","04FA",,"04FA",,,
6761,"04FL","small_airport","Cross Creek Farms Airport",29.2394008636475,-81.2220001220703,30,"NA","US","US-FL","Ormond","no","04FL",,"04FL",,,
6762,"04I","small_airport","Columbus Southwest Airport",39.9112014770508,-83.1887969970703,920,"NA","US","US-OH","Columbus","no","04I",,"04I",,,
6763,"04IA","small_airport","Middlekoop Airport",41.0882987976074,-92.0546035766602,801,"NA","US","US-IA","Packwood","no","04IA",,"04IA",,,
6764,"04ID","small_airport","Lanham Field",43.8777008056641,-116.537002563477,2343,"NA","US","US-ID","Emmett","no","04ID",,"04ID",,,
6765,"04II","small_airport","Turkey Run Airport",41.1305999755859,-84.9941024780273,765,"NA","US","US-IN","New Haven","no","04II",,"04II",,,
6766,"04IL","small_airport","Schertz Aerial Service - Hudson Airport",40.6375007629,-89.0070037842,755,"NA","US","US-IL","Hudson","no","04IL",,"04IL",,,
45410,"04IN","seaplane_base","Lake Gage Seaplane Base",41.701389,-85.113056,954,"NA","US","US-IN","Angola","no","04IN",,"04IN",,,
6767,"04IS","small_airport","Van Gorder Airport",40.1786003112793,-88.5690002441406,728,"NA","US","US-IL","Mansfield","no","04IS",,"04IS",,,
6768,"04KS","heliport","Robinson Industries Heliport",38.9789009094238,-95.2197036743164,835,"NA","US","US-KS","Lawrence","no","04KS",,"04KS",,,
6769,"04KY","small_airport","Natchez Trace Farm Airport",37.1351013183594,-85.7893981933594,710,"NA","US","US-KY","Hiseville","no","04KY",,"04KY",,,
6770,"04LA","heliport","St James Heliport",30.051111,-90.702222,10,"NA","US","US-LA","Lutcher","no","04LA",,"04LA",,,
6771,"04LL","small_airport","Brunner Airport",42.136100769043,-88.28759765625,750,"NA","US","US-IL","West Dundee","no","04LL",,"04LL",,,
6772,"04LS","heliport","La National Guard Heliport",30.4461002349854,-91.1053009033203,52,"NA","US","US-LA","Baton Rouge","no","04LS",,"04LS",,,
6773,"04MA","closed","Goddard Field (Airport)",42.8097991943,-71.1391983032,200,"NA","US","US-MA","Haverhill","no","04MA",,"04MA",,,
6774,"04MD","heliport","Chesapeake City Heliport",39.5181007385254,-75.821403503418,40,"NA","US","US-MD","Chesapeake City","no","04MD",,"04MD",,,
6775,"04ME","small_airport","Beech Hill Airport",44.6666984558105,-69.8938980102539,625,"NA","US","US-ME","Mercer","no","04ME",,"04ME",,,
6776,"04MI","small_airport","Rapids Airway Airport",42.5345001220703,-84.628303527832,880,"NA","US","US-MI","Eaton Rapids","no","04MI",,"04MI",,,
6777,"04MN","small_airport","Helblad Airport",47.9858016967773,-94.686897277832,1195,"NA","US","US-MN","Kelliher","no","04MN",,"04MN",,,
6778,"04MO","small_airport","Airpark Private Airport",39.3012008666992,-91.4514999389648,767,"NA","US","US-MO","Vandalia","no","04MO",,"04MO",,,
6779,"04MS","small_airport","Nick's Flying Service Inc Airport",32.9396018982,-90.8373031616,100,"NA","US","US-MS","Rolling Fork","no","04MS",,"04MS",,,
6780,"04MT","small_airport","Pluhar Airport",47.1374977778,-106.488095,2715,"NA","US","US-MT","Cohagen","no","04MT",,"04MT",,,
6781,"04NC","heliport","Western Wake Medical Center Heliport",35.739200592,-78.7822036743,445,"NA","US","US-NC","Cary","no","04NC",,"04NC",,,
6782,"04NE","small_airport","Mc Connell Field Airport",41.1599998474,-101.299003601,3035,"NA","US","US-NE","Sarben","no","04NE",,"04NE",,,
6783,"04NJ","small_airport","Emmanuel Airport",39.5968017578,-75.2334976196,155,"NA","US","US-NJ","Elmer","no","04NJ",,"04NJ",,,
6784,"04NV","small_airport","Kingston Ranch Airport",35.7555007935,-115.665000916,2620,"NA","US","US-NV","Sandy Valley","no","04NV",,"04NV",,,
6785,"04NY","small_airport","Klaverack Airport",42.262298584,-73.6961975098,250,"NA","US","US-NY","Hudson","no","04NY",,"04NY",,,
45733,"04OG","heliport","Teufel Heliport",45.530833,-123.085556,185,"NA","US","US-OR","Forest Grove","no","04OG",,"04OG",,,
6786,"04OH","small_airport","Bossow Airport",41.2476997375,-81.1007003784,1080,"NA","US","US-OH","Garrettsville","no","04OH",,"04OH",,,
6787,"04OK","heliport","Stillwater Medical Center Heliport",36.1152992249,-97.079498291,984,"NA","US","US-OK","Stillwater","no","04OK",,"04OK",,,
6788,"04OR","small_airport","Collins Landing Strip",44.7499008179,-120.200996399,1500,"NA","US","US-OR","Mitchell","no","04OR",,"04OR",,,
6789,"04PA","heliport","S & C Distribution Center Heliport",39.8792991638,-75.2287979126,50,"NA","US","US-PA","Philadelphia","no","04PA",,"04PA",,,
6790,"04PN","heliport","Strawbridge & Clothier Exton Heliport",40.0306619,-75.63021,320,"NA","US","US-PA","Exton","no","04PN",,"04PN",,,
6791,"04SC","heliport","Emergency Helipad",34.8405990601,-82.6069030762,994,"NA","US","US-SC","Easley","no","04SC",,"04SC",,,
6792,"04TA","heliport","Capitol National Bank Building Heliport",30.2710416667,-97.7446975708,540,"NA","US","US-TX","Austin","no","04TA",,"04TA",,,
6793,"04TE","heliport","Veterans Affairs Medical Center Heliport",29.7001991272,-95.3873977661,49,"NA","US","US-TX","Houston","no","04TE",,"04TE",,,
6794,"04TN","small_airport","Hensley Airpark",36.1833000183,-82.6789016724,1430,"NA","US","US-TN","Chuckey","no","04TN",,"04TN",,,
6795,"04TS","heliport","Hummingbird Heliport",30.5534992218,-97.6061019897,690,"NA","US","US-TX","Hutto","no","04TS",,"04TS",,,
6796,"04TX","small_airport","Pocock Airport",31.7322006226,-97.3688964844,565,"NA","US","US-TX","China Spring","no","04TX",,"04TX",,,
6797,"04UT","small_airport","Navajo Mountain Airport",37.0083007812,-110.794998169,6160,"NA","US","US-UT","Navajo Mountain Trdng Post","no","04UT",,"04UT",,,
6798,"04V","small_airport","Saguache Municipal Airport",38.0990833,-106.1743889,7826,"NA","US","US-CO","Saguache","no","04V",,"04V",,,
6799,"04VA","heliport","Russell County Medical Center Heliport",36.898,-82.078,2004,"NA","US","US-VA","Lebanon","yes","04VA",,"04VA",,,
6800,"04VG","small_airport","Manquin Flight Park Ultralightport",37.7144012451,-77.2117996216,50,"NA","US","US-VA","Manquin","no","04VG",,"04VG",,,
6801,"04VT","small_airport","Lightning Bolt Field Airport",44.4011001587,-72.2636032104,2156,"NA","US","US-VT","Cabot","no","04VT",,"04VT",,,
6802,"04W","small_airport","Field of Dreams Airport",46.0228004456,-92.895401001,1021,"NA","US","US-MN","Hinckley","no","04W",,"04W",,,
6803,"04WA","small_airport","Ox Meadows Airport",47.5817985535,-117.43699646,2345,"NA","US","US-WA","Spokane","no","04WA",,"04WA",,,
6804,"04WI","small_airport","Dutch Gap Airstrip",42.523399353,-88.0167007446,760,"NA","US","US-WI","Bristol","no","04WI",,"04WI",,,
45903,"04WN","small_airport","Stillwater Creek Airport",46.963889,-119.641667,1510,"NA","US","US-WA","Royal City","no","04WN",,"04WN",,,
6805,"04WV","heliport","West Virginia Univ. Hosp. Inc. Gnd. Pad #2 Heliport",39.6536111111,-79.9561111111,1137,"NA","US","US-WV","Morgantown","no","04WV",,"04WV",,,
6806,"04XS","heliport","Napiers Heliport",32.5820999146,-97.1425018311,625,"NA","US","US-TX","Mansfield","no","04XS",,"04XS",,,
6807,"05AK","small_airport","Wasilla Creek Airpark",61.66830063,-149.1880035,620,"NA","US","US-AK","Palmer","yes","05AK",,"05AK",,,
6808,"05AL","heliport","Allen Stagefield Army Heliport",31.2311992645,-85.6496963501,365,"NA","US","US-AL","Fort Rucker/Wicksburg","no","05AL",,"05AL",,,
45302,"05AR","small_airport","Ozark Skies Airpark",36.000633,-93.57025,1900,"NA","US","US-AR","Kingston","no","05AR",,"05AR",,,
6809,"05AZ","heliport","Yuma Regional Medical Center Heliport",32.682800293,-114.634002686,200,"NA","US","US-AZ","Yuma","no","05AZ",,"05AZ",,,
6810,"05B","seaplane_base","Van Buren Seaplane Base",47.1589012146,-67.9319992065,440,"NA","US","US-ME","Van Buren","no","05B",,"05B",,,
6811,"05CA","heliport","Lost Hills Sheriff's Station Heliport",34.1377983093,-118.713996887,888,"NA","US","US-CA","Calabasas","no","05CA",,"05CA",,,
6812,"05CL","small_airport","Pope Valley Airport",38.6106987,-122.39099884,618,"NA","US","US-CA","Pope Valley","no","05CL",,"05CL",,,
6813,"05CO","small_airport","Rancho De Aereo Airport",40.2149839,-104.9844228,4978,"NA","US","US-CO","Mead","yes","05CO",,"05CO",,,
6814,"05CT","heliport","O And G Heliport",41.7737007141,-73.1162033081,600,"NA","US","US-CT","Torrington","no","05CT",,"05CT",,,
6815,"05FA","small_airport","Melanie's Airport",30.9188995361328,-86.2182998657227,295,"NA","US","US-FL","Florala","no","05FA",,"05FA",,,
6816,"05FD","heliport","Aventura Heliport",25.9608993530273,-80.1391983032227,6,"NA","US","US-FL","North Miami Beach","no","05FD",,"05FD",,,
6817,"05FL","small_airport","Charlton Strip",26.523099899292,-81.4083023071289,36,"NA","US","US-FL","La Belle","no","05FL",,"05FL",,,
6818,"05GA","small_airport","Raju Airport",32.0713996887207,-84.7144012451172,625,"NA","US","US-GA","Richland","no","05GA",,"05GA",,,
6819,"05IA","small_airport","Spotts Field",43.1375007629395,-93.0682983398438,1155,"NA","US","US-IA","Nora Springs","no","05IA",,"05IA",,,
6820,"05ID","small_airport","Running Creek Ranch Airport",45.9141006469727,-114.835998535156,2969,"NA","US","US-ID","Grangeville","no","05ID",,"05ID",,,
6821,"05II","small_airport","Reichhart Airport",41.0287017822266,-84.997200012207,795,"NA","US","US-IN","New Haven","no","05II",,"05II",,,
6822,"05IL","small_airport","Classic Landings Airport",41.1567001342773,-88.0167007446289,635,"NA","US","US-IL","Bonfield","no","05IL",,"05IL",,,
6823,"05IN","small_airport","Cooper Airport",39.6419982910156,-86.5042037963867,860,"NA","US","US-IN","Belleville","no","05IN",,"05IN",,,
6824,"05IS","small_airport","Hardy Airport",39.7258987426758,-89.2639999389648,605,"NA","US","US-IL","Mount Auburn","no","05IS",,"05IS",,,
6825,"05KS","small_airport","Darbro Field",37.2662010192871,-95.9591979980469,945,"NA","US","US-KS","Elk City","no","05KS",,"05KS",,,
6826,"05KY","small_airport","Cartersville Airport",37.53689957,-84.40720367,1070,"NA","US","US-KY","Berea","no","05KY",,"05KY",,,
6827,"05LA","small_airport","Greg's Flying Service Airport",32.2653007507324,-91.6977996826172,76,"NA","US","US-LA","Baskin","no","05LA",,"05LA",,,
6828,"05LL","heliport","Midwest Heliport",41.7489013671875,-87.9350967407227,710,"NA","US","US-IL","Willowbrook","no","05LL",,"05LL",,,
6829,"05LS","small_airport","Grass Roots Airport",31.2521991729736,-92.4757995605469,83,"NA","US","US-LA","Alexandria","no","05LS",,"05LS",,,
6830,"05M","heliport","Pauls Valley General Hospital Heliport",34.7196998596191,-97.213996887207,911,"NA","US","US-OK","Pauls Valley","no","05M",,"05M",,,
